Location,Confirmed,Case_Per_1M_people,Recovered,Deaths,Mortality
Democratic Republic of the Congo,797,9.0,92,35,0.043914680050188205
Niger,770,35.0,561,38,0.04935064935064935
Costa Rica,761,150.0,428,6,0.00788436268068331
Andorra,751,9685.0,514,46,0.06125166444740346
Lebanon,750,110.0,206,25,0.03333333333333333
Mayotte,730,3191.0,0,9,0.012328767123287671
Burkina Faso,729,35.0,555,48,0.06584362139917696
Uruguay,673,191.0,486,17,0.02526002971768202
El Salvador,633,98.0,219,15,0.023696682464454975
Mali,631,32.0,261,32,0.05071315372424723
Maldives,618,1649.0,20,2,0.003236245954692557
Georgia,610,164.0,269,9,0.014754098360655738
San Marino,608,18109.0,97,41,0.06743421052631579
Kenya,582,12.0,190,26,0.044673539518900345
Malta,484,981.0,407,5,0.010330578512396695
Tanzania,480,9.0,167,16,0.03333333333333333
Guinea-Bissau,475,296.0,24,2,0.004210526315789474
Jordan,473,44.0,377,9,0.019027484143763214
Jamaica,473,173.0,56,9,0.019027484143763214
Paraguay,440,62.0,142,10,0.022727272727272728
Equatorial Guinea,439,323.0,13,4,0.009111617312072893
Gabon,439,202.0,99,8,0.018223234624145785
Taiwan,439,19.0,339,6,0.01366742596810934
Palestine,374,75.0,222,4,0.0106951871657754
Venezuela,367,11.0,164,10,0.027247956403269755
Mauritius,332,262.0,320,10,0.030120481927710843
Isle of Man,327,3925.0,271,23,0.07033639143730887
Montenegro,324,521.0,261,8,0.024691358024691357
Jersey,293,2743.0,207,24,0.08191126279863481
Vietnam,271,3.0,232,0,0.0
Rwanda,268,22.0,130,0,0.0
Guernsey,252,4013.0,222,13,0.051587301587301584
Sierra Leone,225,28.0,54,14,0.06222222222222222
Cape Verde,191,347.0,38,2,0.010471204188481676
Faroe Islands,187,3588.0,185,0,0.0
Liberia,178,40.0,75,20,0.11235955056179775
Martinique,175,451.0,0,14,0.08
Chad,170,10.0,43,17,0.1
São Tomé and Príncipe,170,842.0,0,3,0.01764705882352941
Ethiopia,162,2.0,93,4,0.024691358024691357
Myanmar (Burma),161,3.0,50,6,0.037267080745341616
Madagascar,158,6.0,101,0,0.0
Guadeloupe,151,371.0,0,13,0.08609271523178808
Zambia,145,8.0,101,3,0.020689655172413793
Gibraltar,144,4273.0,136,0,0.0
Brunei,139,314.0,130,1,0.007194244604316547
French Guiana,128,449.0,0,1,0.0078125
Togo,128,17.0,77,9,0.0703125
Eswatini,123,113.0,12,2,0.016260162601626018
Cambodia,122,8.0,120,0,0.0
Bermuda,118,1843.0,59,7,0.059322033898305086
Trinidad and Tobago,116,85.0,0,8,0.06896551724137931
Northern Cyprus,108,331.0,103,4,0.037037037037037035
Haiti,101,9.0,10,12,0.1188118811881188
Aruba,101,899.0,89,2,0.019801980198019802
Uganda,100,2.0,55,0,0.0
Nepal,99,3.0,19,0,0.0
Benin,96,8.0,50,2,0.020833333333333332
Monaco,95,2480.0,82,4,0.042105263157894736
Central African Republic,94,17.0,10,0,0.0
Guyana,93,119.0,27,10,0.10752688172043011
The Bahamas,92,239.0,26,11,0.11956521739130435
Barbados,82,286.0,47,7,0.08536585365853659
Liechtenstein,82,2116.0,55,1,0.012195121951219513
Mozambique,81,3.0,21,0,0.0
Cayman Islands,78,1185.0,30,1,0.01282051282051282
Sint Maarten,76,1871.0,44,14,0.18421052631578946
South Sudan,74,6.0,0,0,0.0
Libya,64,9.0,24,3,0.046875
French Polynesia,60,217.0,54,0,0.0
Macao,45,66.0,39,0,0.0
Syria,45,3.0,27,3,0.06666666666666667
Malawi,43,2.0,14,3,0.06976744186046512
Mongolia,41,12.0,13,0,0.0
Eritrea,39,11.0,26,0,0.0
Saint Martin,38,1063.0,0,3,0.07894736842105263
Angola,36,1.0,11,2,0.05555555555555555
Zimbabwe,34,2.0,5,4,0.11764705882352941
Yemen,25,1.0,1,5,0.2
Timor-Leste,24,17.0,16,0,0.0
Antigua and Barbuda,24,249.0,0,3,0.125
Botswana,23,10.0,8,1,0.043478260869565216
Grenada,21,187.0,13,0,0.0
Laos,19,3.0,9,0,0.0
Belize,18,44.0,16,2,0.1111111111111111
Fiji,18,20.0,14,0,0.0
New Caledonia,18,64.0,17,0,0.0
Saint Lucia,18,101.0,15,0,0.0
Saint Vincent and the Grenadines,17,154.0,0,0,0.0
The Gambia,17,7.0,9,1,0.058823529411764705
Dominica,16,223.0,14,0,0.0
Namibia,16,7.0,8,0,0.0
Nicaragua,16,2.0,7,5,0.3125
Curaçao,16,101.0,13,1,0.0625
Burundi,15,1.0,7,1,0.06666666666666667
Saint Kitts and Nevis,15,284.0,0,0,0.0
Falkland Islands (Islas Malvinas),13,0.0,13,0,0.0
Vatican City,12,0.0,2,0,0.0
Åland Islands,11,368.0,0,0,0.0
Greenland,11,196.0,11,0,0.0
Montserrat,11,0.0,6,1,0.09090909090909091
Seychelles,11,113.0,7,0,0.0
Suriname,10,17.0,9,1,0.1
Mauritania,8,2.0,6,1,0.125
Papua New Guinea,8,1.0,8,0,0.0
British Virgin Islands,7,233.0,3,1,0.14285714285714285
Bhutan,7,9.0,5,0,0.0
Caribbean Netherlands,6,242.0,0,0,0.0
Saint Barthélemy,6,0.0,0,0,0.0
Anguilla,3,202.0,3,0,0.0
Saint Pierre and Miquelon,1,0.0,0,0,0.0
Republic of the Congo,0,0.0,0,0,
Réunion,0,0.0,0,0,
